transaction_id,date,amount,category,description,income_level,monthly_income,age,existing_savings,debt_to_income,day_of_month,month,is_weekend,is_month_start,is_month_end,is_recurring,seasonal_multiplier,prev_month_expenses,prev_month_savings,expense_frequency,description_keywords
TXN_001435,2025-07-21,211.87,Utilities,utilities_transaction_1435,Medium,5152.27,44,12574.63,0.0147,1,7,0,1,0,1,1.3,2031.8,3120.47,1,2
TXN_001436,2025-09-30,197.83,Shopping,shopping_transaction_1436,Medium,5542.91,53,2218.5,0.0321,5,9,0,1,0,0,1.0,2207.03,3335.88,5,5
TXN_001437,2025-05-03,38.11,Transport,transport_transaction_1437,Medium,5706.03,62,10771.28,0.1832,3,5,1,1,0,1,1.0,3592.37,2113.67,14,2
TXN_001438,2025-05-13,47.09,Food,food_transaction_1438,Medium,5227.87,31,4325.16,0.1198,3,5,0,1,0,1,1.0,2754.88,2472.99,6,5
TXN_001439,2025-04-05,58.86,Entertainment,entertainment_transaction_1439,High,9062.01,45,17535.43,0.1088,5,4,1,1,0,0,1.0,5783.89,3278.12,2,5
TXN_001440,2025-07-08,98.23,Shopping,shopping_transaction_1440,Medium,4685.87,45,6631.49,0.0971,26,7,0,0,1,1,1.1,3179.66,1506.21,3,7
TXN_001441,2025-02-25,75.04,Transport,transport_transaction_1441,Low,2023.68,52,3020.25,0.1645,28,2,0,0,1,1,1.0,1296.68,727.0,9,2
TXN_001442,2025-11-01,62.9,Food,food_transaction_1442,High,9923.47,23,33166.71,0.1329,1,11,1,1,0,1,1.4,5720.85,4202.62,13,2
TXN_001443,2025-08-12,277.48,Utilities,utilities_transaction_1443,Medium,5333.43,60,4899.08,0.0341,3,8,0,1,0,1,1.3,3598.78,1734.65,2,1
TXN_001444,2025-04-07,45.8,Transport,transport_transaction_1444,Low,2029.37,43,1545.19,0.2531,7,4,0,0,0,1,1.0,465.84,1563.54,10,3
TXN_001445,2025-12-24,22.7,Food,food_transaction_1445,Low,2218.99,23,4480.65,0.0861,24,12,0,0,0,0,1.4,1285.36,933.63,7,2
TXN_001446,2025-06-20,38.88,Transport,transport_transaction_1446,Medium,4658.67,19,8594.11,0.216,20,6,0,0,0,0,1.2,2796.0,1862.67,18,1
TXN_001447,2025-01-16,90.33,Shopping,shopping_transaction_1447,Low,2265.29,55,10377.87,0.0257,16,1,0,0,0,0,1.0,730.65,1534.64,3,6
TXN_001448,2025-08-13,375.2,Travel,travel_transaction_1448,Medium,5036.13,47,94.65,0.2629,13,8,0,0,0,0,1.5,1473.37,3562.77,2,7
TXN_001449,2025-12-06,306.7,Shopping,shopping_transaction_1449,Medium,5595.5,55,5961.4,0.0634,6,12,1,0,0,1,1.8,2826.61,2768.89,3,6
TXN_001450,2025-11-03,31.0,Transport,transport_transaction_1450,Medium,4325.87,56,5014.04,0.0803,3,11,0,1,0,1,0.8,2840.45,1485.42,11,1
TXN_001451,2025-03-02,30.0,Others,others_transaction_1451,Medium,5136.82,26,15398.21,0.0456,2,3,1,1,0,0,1.0,3343.77,1793.05,3,4
TXN_001452,2025-09-09,72.13,Others,others_transaction_1452,Medium,4698.48,53,12498.88,0.157,5,9,0,1,0,0,1.0,3095.46,1603.02,3,4
TXN_001453,2025-03-18,8.64,Food,food_transaction_1453,Medium,4751.82,28,19002.92,0.0113,18,3,0,0,0,0,1.0,2247.91,2503.91,15,3
TXN_001454,2025-07-22,62.3,Entertainment,entertainment_transaction_1454,Low,2030.74,32,383.65,0.0828,28,7,0,0,1,0,1.4,821.03,1209.71,6,7
TXN_001455,2025-09-15,60.9,Others,others_transaction_1455,High,7965.45,41,31746.84,0.2146,15,9,0,0,0,0,1.0,4386.33,3579.12,3,5
TXN_001456,2025-05-06,121.72,Utilities,utilities_transaction_1456,Medium,4861.29,26,8518.85,0.1445,2,5,0,1,0,1,1.0,2210.88,2650.41,2,2
TXN_001457,2025-05-02,197.67,Utilities,utilities_transaction_1457,High,7934.73,39,2212.97,0.2291,2,5,0,1,0,1,1.0,4971.7,2963.03,2,1
TXN_001458,2025-01-05,30.1,Transport,transport_transaction_1458,Low,1833.82,39,0.91,0.0941,5,1,1,1,0,1,1.0,1114.34,719.49,17,1
TXN_001459,2025-09-10,37.76,Entertainment,entertainment_transaction_1459,Low,1848.25,59,5585.85,0.1419,10,9,0,0,0,0,1.0,851.8,996.44,3,6
TXN_001460,2025-05-10,17.51,Food,food_transaction_1460,Medium,4257.13,48,6266.68,0.1536,10,5,1,0,0,1,1.0,2572.48,1684.65,5,4
TXN_001461,2025-07-05,117.76,Entertainment,entertainment_transaction_1461,Low,1825.6,38,1620.43,0.2036,5,7,1,1,0,1,1.4,762.49,1063.11,4,6
TXN_001462,2025-04-13,639.51,Travel,travel_transaction_1462,High,10300.29,52,3030.57,0.099,13,4,1,0,0,0,1.0,2105.26,8195.02,2,6
TXN_001463,2025-10-18,52.76,Others,others_transaction_1463,Low,2204.27,45,834.87,0.0471,3,10,1,1,0,1,1.0,470.95,1733.32,3,1
TXN_001464,2025-06-28,289.46,Utilities,utilities_transaction_1464,Medium,5372.79,38,2097.28,0.1664,28,6,1,0,1,1,1.3,722.78,4650.01,1,1
TXN_001465,2025-10-28,164.61,Shopping,shopping_transaction_1465,Medium,5161.83,36,2142.28,0.2365,26,10,0,0,1,0,1.0,1532.23,3629.6,2,8
TXN_001466,2025-10-06,44.68,Transport,transport_transaction_1466,Medium,5518.9,45,8079.3,0.0585,6,10,0,0,0,1,1.0,3019.07,2499.83,17,2
TXN_001467,2025-11-18,37.68,Others,others_transaction_1467,Medium,4750.39,61,15401.68,0.2363,18,11,0,0,0,1,1.1,1910.08,2840.31,6,2
TXN_001468,2025-06-27,104.15,Shopping,shopping_transaction_1468,Medium,4543.92,52,1681.33,0.1776,27,6,0,0,1,1,1.1,2466.63,2077.29,5,5
TXN_001469,2025-02-04,59.21,Others,others_transaction_1469,Low,2119.32,52,2186.39,0.3339,4,2,0,1,0,0,1.0,1025.83,1093.49,2,4
TXN_001470,2025-07-13,165.17,Healthcare,healthcare_transaction_1470,Low,1891.77,48,14210.65,0.1433,13,7,1,0,0,0,1.0,905.17,986.6,1,3
TXN_001471,2025-08-23,109.15,Shopping,shopping_transaction_1471,Medium,4202.48,23,2475.54,0.2037,28,8,1,0,1,1,1.1,3024.35,1178.14,3,7
TXN_001472,2025-03-13,38.27,Others,others_transaction_1472,Low,2147.38,53,713.13,0.0623,13,3,0,0,0,0,1.0,535.25,1612.13,5,3
TXN_001473,2025-10-15,904.08,Travel,travel_transaction_1473,Medium,5268.85,59,10005.83,0.2582,15,10,0,0,0,0,1.0,3370.0,1898.85,1,7
TXN_001474,2025-10-22,18.83,Food,food_transaction_1474,High,10175.68,52,12271.14,0.1441,25,10,0,0,1,1,1.0,4256.84,5918.84,15,3
TXN_001475,2025-12-17,64.01,Transport,transport_transaction_1475,Medium,5158.12,36,34143.44,0.1143,17,12,0,0,0,1,0.8,1621.12,3537.0,14,1
TXN_001476,2025-10-13,220.22,Education,education_transaction_1476,Medium,4545.51,40,15524.35,0.0654,3,10,0,1,0,0,1.0,1103.2,3442.32,1,5
TXN_001477,2025-02-17,103.27,Entertainment,entertainment_transaction_1477,Medium,5024.08,34,9614.41,0.0211,17,2,0,0,0,0,1.0,3169.32,1854.76,2,4
TXN_001478,2025-09-20,172.0,Shopping,shopping_transaction_1478,Medium,4577.06,32,5823.68,0.109,20,9,1,0,0,0,1.0,2125.01,2452.05,4,7
TXN_001479,2025-06-24,13.62,Food,food_transaction_1479,Medium,4959.6,46,3792.09,0.1284,24,6,0,0,0,0,1.0,2632.03,2327.57,6,4
TXN_001480,2025-07-28,109.74,Shopping,shopping_transaction_1480,Medium,5132.13,64,2184.78,0.1183,28,7,0,0,1,1,1.1,2996.24,2135.88,5,5
TXN_001481,2025-12-14,103.95,Education,education_transaction_1481,Low,2171.09,20,387.23,0.19,4,12,1,1,0,0,0.7,745.54,1425.55,3,6
TXN_001482,2025-04-04,42.84,Food,food_transaction_1482,High,11438.03,22,20793.68,0.0772,4,4,0,1,0,1,1.0,3600.27,7837.76,14,3
TXN_001483,2025-02-06,646.81,Travel,travel_transaction_1483,High,9790.44,46,9845.65,0.0447,6,2,0,0,0,0,1.0,5141.96,4648.49,2,7
TXN_001484,2025-09-30,32.81,Transport,transport_transaction_1484,Low,1886.19,58,877.77,0.0653,26,9,0,0,1,1,1.0,1008.09,878.1,18,1
TXN_001485,2025-11-23,188.57,Utilities,utilities_transaction_1485,Medium,5127.79,32,5188.46,0.0576,2,11,1,1,0,1,1.0,2276.61,2851.18,2,1
TXN_001486,2025-01-19,113.37,Shopping,shopping_transaction_1486,Low,1868.11,47,1087.36,0.1474,26,1,1,0,1,1,1.0,816.75,1051.36,3,8
TXN_001487,2025-12-16,50.46,Entertainment,entertainment_transaction_1487,Low,2215.97,42,4682.31,0.0436,16,12,0,0,0,0,1.5,1488.05,727.93,5,4
TXN_001488,2025-01-11,68.81,Entertainment,entertainment_transaction_1488,Medium,4637.69,42,2408.64,0.0201,11,1,1,0,0,0,1.0,2103.33,2534.36,6,4
TXN_001489,2025-07-14,215.58,Utilities,utilities_transaction_1489,Low,2084.62,32,2954.18,0.1505,4,7,0,1,0,1,1.3,1174.16,910.46,1,2
TXN_001490,2025-05-03,36.65,Others,others_transaction_1490,Medium,5468.43,27,24076.8,0.2674,3,5,1,1,0,1,1.0,3947.55,1520.88,6,5
TXN_001491,2025-02-26,181.88,Utilities,utilities_transaction_1491,Medium,5024.42,24,2266.37,0.2382,2,2,0,1,0,1,1.0,3732.97,1291.46,2,2
TXN_001492,2025-02-09,363.06,Travel,travel_transaction_1492,Medium,5406.54,19,5830.51,0.1327,9,2,1,0,0,0,1.0,3753.03,1653.52,1,9
TXN_001493,2025-03-26,161.21,Utilities,utilities_transaction_1493,Medium,5429.59,35,3668.17,0.2027,4,3,0,1,0,1,1.0,2645.75,2783.83,2,2
TXN_001494,2025-04-02,555.1,Travel,travel_transaction_1494,Low,1823.27,44,15092.65,0.1601,2,4,0,1,0,0,1.0,1030.39,792.88,1,9
TXN_001495,2025-11-01,46.75,Entertainment,entertainment_transaction_1495,Medium,5294.52,19,8358.55,0.0398,1,10,1,1,0,0,1.0,2464.82,2829.71,6,6
TXN_001496,2025-04-21,61.49,Entertainment,entertainment_transaction_1496,High,10070.64,46,2368.06,0.127,21,4,0,0,0,0,1.0,5891.45,4179.19,2,5
TXN_001497,2025-06-07,60.61,Entertainment,entertainment_transaction_1497,Medium,4173.51,41,154.98,0.1489,27,6,1,0,1,1,1.4,1685.07,2488.44,4,3
TXN_001498,2025-12-07,46.28,Food,food_transaction_1498,Medium,5512.25,18,2568.53,0.2608,26,12,1,0,1,1,1.4,2409.4,3102.84,14,3
TXN_001499,2025-04-10,20.61,Food,food_transaction_1499,Medium,4775.16,28,12693.76,0.1306,10,4,0,0,0,0,1.0,1728.43,3046.73,11,4
TXN_001500,2025-05-24,155.47,Shopping,shopping_transaction_1500,Medium,5269.56,45,3563.36,0.0972,24,5,1,0,0,0,1.0,2328.12,2941.44,3,8
TXN_001501,2025-05-10,272.12,Utilities,utilities_transaction_1501,Low,1882.05,33,1757.49,0.1705,10,5,1,0,0,1,1.0,914.76,967.29,2,1
TXN_001502,2025-02-20,69.98,Others,others_transaction_1502,Medium,5463.65,26,9384.06,0.0148,20,2,0,0,0,1,1.0,1558.42,3905.23,2,3
TXN_001503,2025-04-07,50.42,Entertainment,entertainment_transaction_1503,Medium,5089.84,32,2863.38,0.2366,7,4,0,0,0,1,1.0,2866.04,2223.8,5,6
TXN_001504,2025-08-11,89.25,Shopping,shopping_transaction_1504,Low,1936.68,42,3396.82,0.1052,11,8,0,0,0,0,1.1,859.53,1077.15,3,7
TXN_001505,2025-11-06,102.93,Shopping,shopping_transaction_1505,Low,2152.02,37,11202.23,0.1312,5,11,0,1,0,0,1.8,265.5,1886.51,5,5
TXN_001506,2025-02-12,289.83,Education,education_transaction_1506,Medium,4774.88,18,6395.93,0.0566,12,2,0,0,0,0,1.0,2964.05,1810.83,1,5
TXN_001507,2025-10-25,137.02,Utilities,utilities_transaction_1507,Low,1851.44,22,5248.04,0.1593,3,10,1,1,0,1,1.0,622.67,1228.77,2,2
TXN_001508,2025-05-31,58.98,Entertainment,entertainment_transaction_1508,Medium,4805.85,60,14905.67,0.1178,31,5,1,0,1,0,1.0,3356.32,1449.53,4,3
TXN_001509,2025-02-01,40.48,Others,others_transaction_1509,High,9952.89,50,52185.37,0.3535,1,1,1,1,0,1,1.0,5898.37,4054.51,5,2
TXN_001510,2025-01-25,30.77,Others,others_transaction_1510,Low,2467.1,64,2693.14,0.0954,25,1,1,0,1,0,1.0,1158.23,1308.88,2,5
TXN_001511,2025-12-23,33.8,Transport,transport_transaction_1511,Low,2332.04,20,2525.56,0.1323,23,12,0,0,0,1,0.8,1426.24,905.79,15,1
TXN_001512,2025-07-13,52.96,Transport,transport_transaction_1512,Low,2099.26,23,9901.13,0.1834,3,7,1,1,0,1,1.2,1455.53,643.74,18,1
TXN_001513,2025-04-27,173.11,Utilities,utilities_transaction_1513,Low,1851.09,52,2019.59,0.0798,3,4,1,1,0,1,1.0,433.44,1417.66,1,2
TXN_001514,2025-05-05,34.35,Others,others_transaction_1514,Medium,5216.22,60,20656.12,0.1789,5,5,0,1,0,1,1.0,1513.97,3702.25,5,2
TXN_001515,2025-12-20,293.55,Shopping,shopping_transaction_1515,Low,1958.81,61,1593.13,0.077,20,12,1,0,0,0,1.8,845.81,1113.0,5,6
TXN_001516,2025-04-30,19.77,Food,food_transaction_1516,Medium,5918.87,47,10589.23,0.0721,5,4,0,1,0,1,1.0,1232.25,4686.62,5,3
TXN_001517,2025-11-10,329.17,Shopping,shopping_transaction_1517,Medium,4963.92,37,12416.74,0.1271,10,11,0,0,0,0,1.8,1446.25,3517.67,2,4
TXN_001518,2025-04-24,644.9,Travel,travel_transaction_1518,Low,2068.6,45,9880.15,0.2287,24,4,0,0,0,0,1.0,894.41,1174.19,1,5
TXN_001519,2025-06-14,196.32,Shopping,shopping_transaction_1519,Medium,5213.35,40,2482.27,0.3099,14,6,1,0,0,0,1.1,2782.81,2430.54,5,7
TXN_001520,2025-03-03,55.84,Transport,transport_transaction_1520,High,11001.2,52,8379.86,0.2719,3,3,0,1,0,1,1.0,7695.76,3305.44,9,1
TXN_001521,2025-08-25,72.0,Entertainment,entertainment_transaction_1521,Low,2357.82,58,3298.27,0.0503,25,8,0,0,1,0,1.4,477.1,1880.71,2,3
TXN_001522,2025-11-24,53.49,Food,food_transaction_1522,Medium,5012.11,34,148.81,0.0914,24,11,0,0,0,1,1.4,1281.5,3730.61,11,3
TXN_001523,2025-06-27,458.6,Healthcare,healthcare_transaction_1523,High,9947.61,64,49779.49,0.0469,27,6,0,0,1,0,1.0,6894.98,3052.64,3,3
TXN_001524,2025-11-21,13.74,Food,food_transaction_1524,Low,1865.66,41,1198.92,0.1044,21,11,0,0,0,1,1.4,1157.46,708.2,14,3
TXN_001525,2025-07-08,37.55,Others,others_transaction_1525,Low,1908.77,43,24541.14,0.2934,4,7,0,1,0,0,1.0,989.9,918.87,3,3
TXN_001526,2025-05-26,49.81,Transport,transport_transaction_1526,Medium,4880.38,19,16528.24,0.0923,26,5,0,0,1,1,1.0,1569.07,3311.32,19,1
TXN_001527,2025-12-20,39.02,Food,food_transaction_1527,Medium,5571.05,43,17995.65,0.142,20,12,1,0,0,0,1.4,3089.87,2481.18,6,3
TXN_001528,2025-08-09,56.05,Transport,transport_transaction_1528,Medium,4786.48,20,2575.58,0.067,9,8,1,0,0,1,1.2,2017.13,2769.35,17,1
TXN_001529,2025-02-23,418.67,Education,education_transaction_1529,Medium,5828.59,64,12140.25,0.1838,23,2,1,0,0,0,1.0,3464.74,2363.85,1,4
TXN_001530,2025-08-03,15.69,Food,food_transaction_1530,High,10913.91,48,5416.78,0.1454,3,8,1,1,0,1,1.0,2687.01,8226.89,5,3
TXN_001531,2025-06-22,78.5,Entertainment,entertainment_transaction_1531,Medium,4878.33,32,3352.42,0.1358,22,6,1,0,0,0,1.4,2571.17,2307.15,6,3
TXN_001532,2025-08-20,34.46,Transport,transport_transaction_1532,Low,1859.51,45,827.28,0.0463,20,8,0,0,0,1,1.2,1053.66,805.85,15,2
TXN_001533,2025-01-04,54.2,Others,others_transaction_1533,High,10753.37,56,66010.62,0.0547,28,1,1,0,1,0,1.0,4035.51,6717.86,4,2
TXN_001534,2025-06-11,409.76,Utilities,utilities_transaction_1534,Low,2017.31,49,10312.77,0.2234,11,6,0,0,0,1,1.3,1147.53,869.77,2,1
TXN_001535,2025-12-18,54.97,Transport,transport_transaction_1535,Low,2416.07,34,3783.97,0.2399,18,12,0,0,0,1,0.8,1453.95,962.12,14,3
TXN_001536,2025-11-22,84.01,Healthcare,healthcare_transaction_1536,Medium,5798.85,58,7124.66,0.084,22,11,1,0,0,0,0.9,4078.21,1720.64,1,3
TXN_001537,2025-05-11,43.82,Others,others_transaction_1537,Low,2241.49,41,25123.86,0.1339,11,5,1,0,0,1,1.0,1264.73,976.76,7,4
TXN_001538,2025-10-10,40.7,Others,others_transaction_1538,High,9961.1,57,6522.09,0.0617,2,10,0,1,0,0,1.0,5524.66,4436.43,2,1
TXN_001539,2025-02-21,28.25,Food,food_transaction_1539,Medium,5405.84,44,3495.61,0.1794,21,2,0,0,0,1,1.0,3582.97,1822.87,13,3
TXN_001540,2025-09-20,63.92,Entertainment,entertainment_transaction_1540,Low,2107.63,23,3258.24,0.0805,28,9,1,0,1,0,1.0,1215.29,892.33,6,6
TXN_001541,2025-10-03,21.35,Food,food_transaction_1541,Low,1971.13,40,7899.29,0.0857,3,10,0,1,0,1,1.0,1229.7,741.43,15,3
TXN_001542,2025-10-10,28.84,Food,food_transaction_1542,High,8222.21,35,51069.49,0.1296,10,10,0,0,0,1,1.0,3818.81,4403.4,14,3
TXN_001543,2025-11-16,26.44,Food,food_transaction_1543,Medium,4542.32,62,15606.57,0.3167,16,11,1,0,0,1,1.4,1687.61,2854.71,6,5
TXN_001544,2025-01-12,173.44,Utilities,utilities_transaction_1544,Medium,4653.52,26,43923.64,0.1326,4,1,1,1,0,1,1.0,2902.46,1751.07,2,1
TXN_001545,2025-10-25,56.76,Entertainment,entertainment_transaction_1545,Low,1623.59,58,4366.42,0.2389,25,10,1,0,1,0,1.0,1209.43,414.15,3,7
TXN_001546,2025-06-08,140.3,Shopping,shopping_transaction_1546,High,10361.19,57,351.13,0.0984,28,6,1,0,1,0,1.1,7027.63,3333.57,2,8
TXN_001547,2025-03-31,36.59,Transport,transport_transaction_1547,Medium,4406.63,39,7368.71,0.0541,5,3,0,1,0,1,1.0,1478.84,2927.79,9,3
TXN_001548,2025-01-11,63.22,Others,others_transaction_1548,Medium,5035.89,52,7270.09,0.0992,11,1,1,0,0,0,1.0,533.81,4502.08,5,2
TXN_001549,2025-05-31,41.74,Others,others_transaction_1549,Medium,5314.14,22,16054.97,0.0694,31,5,1,0,1,1,1.0,2432.59,2881.55,2,3
TXN_001550,2025-09-16,371.62,Education,education_transaction_1550,Medium,4716.01,19,10236.97,0.1801,1,9,0,1,0,0,1.0,2363.25,2352.76,4,4
TXN_001551,2025-04-20,78.26,Transport,transport_transaction_1551,Medium,4593.12,38,21193.76,0.0984,3,4,1,1,0,0,1.0,2134.13,2458.99,15,3
TXN_001552,2025-12-18,245.91,Healthcare,healthcare_transaction_1552,Medium,5966.58,50,17573.28,0.0227,18,12,0,0,0,0,0.9,3186.54,2780.04,1,4
TXN_001553,2025-01-31,39.51,Others,others_transaction_1553,Medium,4706.16,32,2422.96,0.1865,28,1,0,0,1,0,1.0,2712.28,1993.88,4,4
TXN_001554,2025-09-06,68.79,Transport,transport_transaction_1554,Medium,4173.92,51,182.41,0.1521,6,9,1,0,0,1,1.0,2025.6,2148.32,12,1
TXN_001555,2025-10-17,64.56,Transport,transport_transaction_1555,Medium,4736.56,53,5212.85,0.1235,4,10,0,1,0,1,1.0,3353.6,1382.96,14,1
TXN_001556,2025-03-18,50.05,Transport,transport_transaction_1556,High,8851.07,61,23378.33,0.0667,18,3,0,0,0,1,1.0,5404.43,3446.64,12,3
TXN_001557,2025-09-17,65.13,Entertainment,entertainment_transaction_1557,Low,2405.53,53,2649.32,0.038,17,9,0,0,0,1,1.0,1393.23,1012.29,4,3
TXN_001558,2025-10-28,35.8,Entertainment,entertainment_transaction_1558,Low,2098.78,46,4380.54,0.0807,28,10,0,0,1,0,1.0,1393.84,704.94,2,7
TXN_001559,2025-08-02,99.61,Healthcare,healthcare_transaction_1559,Low,1781.83,42,4200.31,0.1669,2,8,1,1,0,0,1.0,405.07,1376.76,2,4
TXN_001560,2025-09-06,39.14,Food,food_transaction_1560,Low,2103.48,35,1938.22,0.114,6,9,1,0,0,0,1.0,1082.68,1020.8,6,4
TXN_001561,2025-07-09,690.11,Travel,travel_transaction_1561,Medium,5318.9,26,4666.1,0.1359,9,7,0,0,0,0,1.5,1192.66,4126.24,1,6
TXN_001562,2025-05-03,20.43,Food,food_transaction_1562,Low,1615.18,29,3580.3,0.2019,3,5,1,1,0,1,1.0,1186.51,428.67,8,4
TXN_001563,2025-05-07,53.05,Entertainment,entertainment_transaction_1563,Medium,4920.6,58,4808.35,0.0905,7,5,0,0,0,0,1.0,1698.17,3222.43,2,7
TXN_001564,2025-03-03,23.39,Food,food_transaction_1564,Medium,4377.99,18,6879.03,0.1245,3,3,0,1,0,1,1.0,1833.2,2544.79,11,5
TXN_001565,2025-02-15,71.77,Shopping,shopping_transaction_1565,Low,1823.31,54,211.63,0.1998,15,2,1,0,0,1,1.0,1059.1,764.21,4,8
TXN_001566,2025-12-23,334.05,Education,education_transaction_1566,Medium,4734.19,58,11199.71,0.1277,4,12,0,1,0,1,0.7,1686.52,3047.67,4,5
TXN_001567,2025-08-19,43.73,Others,others_transaction_1567,Low,1865.77,39,11.09,0.0835,4,8,0,1,0,0,1.0,1281.83,583.94,2,6
TXN_001568,2025-02-08,52.01,Food,food_transaction_1568,Medium,3993.83,49,152.49,0.1487,8,2,1,0,0,1,1.0,2398.78,1595.05,11,4
TXN_001569,2025-04-13,244.92,Healthcare,healthcare_transaction_1569,Medium,5005.76,37,6053.99,0.0504,13,4,1,0,0,0,1.0,2896.47,2109.29,3,3
TXN_001570,2025-07-13,32.52,Others,others_transaction_1570,Medium,4523.46,32,989.89,0.0407,13,7,1,0,0,0,1.0,1342.2,3181.26,6,3
TXN_001571,2025-08-30,119.8,Shopping,shopping_transaction_1571,Medium,5239.41,52,2790.46,0.1204,30,8,1,0,1,1,1.1,1173.21,4066.2,3,5
TXN_001572,2025-05-22,145.99,Shopping,shopping_transaction_1572,High,10609.2,18,11415.28,0.3412,22,5,0,0,0,0,1.0,5586.92,5022.28,3,4
TXN_001573,2025-03-29,371.21,Education,education_transaction_1573,Medium,4759.62,21,3755.38,0.0635,29,3,1,0,1,0,1.0,2407.61,2352.01,2,4
TXN_001574,2025-11-02,42.97,Transport,transport_transaction_1574,Low,2378.08,25,1741.99,0.0568,2,11,1,1,0,1,0.8,893.35,1484.73,18,2
TXN_001575,2025-03-17,20.21,Others,others_transaction_1575,Low,1891.73,48,475.56,0.0787,2,3,0,1,0,0,1.0,728.43,1163.3,6,4
TXN_001576,2025-04-15,119.08,Entertainment,entertainment_transaction_1576,Low,1874.51,34,6306.43,0.1791,15,4,0,0,0,0,1.0,1127.29,747.22,2,3
TXN_001577,2025-10-17,41.35,Transport,transport_transaction_1577,Medium,4969.72,29,3773.21,0.4198,25,10,0,0,1,1,1.0,3888.41,1081.32,17,3
TXN_001578,2025-10-25,30.6,Others,others_transaction_1578,Low,1882.59,61,64.05,0.0578,5,10,1,1,0,1,1.0,371.51,1511.08,3,5
TXN_001579,2025-01-10,35.19,Food,food_transaction_1579,Medium,5143.21,19,3305.64,0.096,10,1,0,0,0,0,1.0,3422.47,1720.74,14,3
TXN_001580,2025-06-30,331.67,Shopping,shopping_transaction_1580,Low,1978.13,37,422.97,0.0968,30,6,0,0,1,0,1.1,987.2,990.93,2,7
TXN_001581,2025-12-12,145.92,Education,education_transaction_1581,Medium,5877.19,24,9432.14,0.2573,12,12,0,0,0,0,0.7,423.27,5453.92,4,4
TXN_001582,2025-07-12,78.28,Shopping,shopping_transaction_1582,High,9048.35,20,16476.6,0.1275,25,7,1,0,1,0,1.1,4066.61,4981.74,2,4
TXN_001583,2025-10-13,49.22,Transport,transport_transaction_1583,Low,1686.38,34,1356.9,0.204,2,10,0,1,0,1,1.0,627.99,1058.39,19,1
TXN_001584,2025-04-08,28.61,Transport,transport_transaction_1584,Low,2074.99,27,5223.98,0.0368,4,4,0,1,0,1,1.0,1074.9,1000.09,11,2
TXN_001585,2025-02-25,31.68,Transport,transport_transaction_1585,High,10754.24,42,483.75,0.0825,25,2,0,0,1,1,1.0,2215.6,8538.64,12,2
TXN_001586,2025-07-22,14.25,Food,food_transaction_1586,Low,2050.2,54,500.93,0.1273,22,7,0,0,0,1,1.0,473.52,1576.68,11,4
TXN_001587,2025-10-26,296.07,Education,education_transaction_1587,Medium,4913.84,43,3557.25,0.0593,26,10,1,0,1,0,1.0,1207.21,3706.63,3,6
TXN_001588,2025-04-20,25.89,Food,food_transaction_1588,Low,1839.38,46,5723.68,0.0663,20,4,1,0,0,0,1.0,782.24,1057.14,14,3
TXN_001589,2025-04-13,438.66,Healthcare,healthcare_transaction_1589,Medium,4286.6,57,1184.2,0.1351,13,4,1,0,0,0,1.0,3178.69,1107.92,1,4
TXN_001590,2025-05-16,33.33,Others,others_transaction_1590,High,10239.26,20,31737.93,0.0582,3,5,0,1,0,1,1.0,5052.21,5187.05,6,5
TXN_001591,2025-11-10,18.35,Food,food_transaction_1591,Low,1777.41,52,2974.11,0.0489,3,11,0,1,0,0,1.4,1061.31,716.1,11,5
TXN_001592,2025-03-27,20.42,Others,others_transaction_1592,Low,2056.95,57,3977.42,0.1413,27,3,0,0,1,0,1.0,1155.5,901.45,3,2
TXN_001593,2025-07-02,249.61,Healthcare,healthcare_transaction_1593,High,9884.46,37,28450.76,0.089,2,7,0,1,0,0,1.0,2762.41,7122.04,3,3
TXN_001594,2025-11-01,139.57,Entertainment,entertainment_transaction_1594,Medium,5463.51,30,7437.22,0.0867,1,10,1,1,0,0,1.0,987.9,4475.6,5,4
TXN_001595,2025-09-12,711.27,Travel,travel_transaction_1595,Medium,4970.69,54,20828.64,0.0704,4,9,0,1,0,0,1.0,1144.02,3826.67,2,7
TXN_001596,2025-04-13,687.38,Travel,travel_transaction_1596,Low,2040.65,38,5327.06,0.1037,13,4,1,0,0,0,1.0,411.32,1629.33,2,5
TXN_001597,2025-09-20,32.93,Food,food_transaction_1597,High,11103.44,25,73650.74,0.1621,25,9,1,0,1,0,1.0,5254.88,5848.55,14,3
TXN_001598,2025-07-18,189.88,Utilities,utilities_transaction_1598,Medium,4882.45,50,8504.49,0.1418,18,7,0,0,0,1,1.3,2812.78,2069.67,1,2
TXN_001599,2025-05-10,15.56,Food,food_transaction_1599,Low,2045.03,37,17474.54,0.3188,10,5,1,0,0,0,1.0,1046.59,998.44,15,2
TXN_001600,2025-08-23,156.83,Shopping,shopping_transaction_1600,High,11220.3,31,1043.33,0.0943,28,8,1,0,1,0,1.1,2369.2,8851.1,5,5
TXN_001601,2025-03-26,40.19,Transport,transport_transaction_1601,Medium,5198.92,45,4349.41,0.1445,26,3,0,0,1,1,1.0,3385.31,1813.61,15,1
TXN_001602,2025-09-01,212.54,Utilities,utilities_transaction_1602,Medium,4119.82,37,3870.84,0.2013,1,9,0,1,0,1,1.0,952.07,3167.76,1,1
TXN_001603,2025-11-30,43.99,Transport,transport_transaction_1603,Medium,4806.65,27,10837.52,0.1332,30,11,1,0,1,1,0.8,2405.37,2401.28,17,1
